,Electricity:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,dateHour,W_min_kW_hourly_Electricity,total_hourly_Electricity
121,1.9134279750799998,0.0,0.705718875922,0.198227587476,0.903946463399,0.198227587476,0.0513398386481,0.0110599629534,0.398337606996,0.266529947967,0.26557015511599996,2013-07-16 12:00:00,98.385865104,103.2982511050335
122,1.8286414511900002,0.0,0.695783603841,0.193333653694,0.889117257534,0.193333653694,0.0513398386481,0.0110599629534,0.35052710090499994,0.266529947967,0.243423343185,2013-07-17 12:00:00,59.1656104062,63.888700219811504
123,1.9236051188999999,0.0,0.8027278021330001,0.223051832991,1.0257796351200001,0.223051832991,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.22359010807100002,2013-07-17 13:00:00,59.158240929,64.2376386349135
124,1.5637110218799999,0.0,0.418713618525,0.124252501163,0.542966119687,0.124252501163,0.0513398386481,0.0110599629534,0.34676924270000004,0.271013629335,0.323918228558,2013-07-18 10:00:00,13.083441105400002,16.861437770012504
125,1.67044344683,0.0,0.5284376458519999,0.152370278596,0.6808079244480001,0.152370278596,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.2784259687,2013-07-18 11:00:00,109.237707504,113.3951286007005
126,1.7968024576900001,0.0,0.669687398102,0.188046950737,0.857734348839,0.188046950737,0.0513398386481,0.0110599629534,0.35052710090499994,0.266529947967,0.24296725838199998,2013-07-18 12:00:00,93.3714436507,97.9941858656605
127,1.9222335186300001,0.0,0.8001254403620001,0.224691364842,1.0248168052,0.224691364842,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.223181337723,2013-07-18 13:00:00,22.206989953999997,27.284321161306497
128,1.89089889659,0.0,0.709661017759,0.192098823754,0.9017598415129999,0.192098823754,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.277929501394,2013-07-19 11:00:00,11.346376841400001,16.2053892998425
129,1.9907133369799999,0.0,0.827933510687,0.224138527845,1.0520720385299998,0.224138527845,0.0513398386481,0.0110599629534,0.35052710090499994,0.266529947967,0.24254044797200003,2013-07-19 12:00:00,109.123029855,114.3640230953325
130,2.18661667548,0.0,1.02008733271,0.269495149943,1.28958248265,0.269495149943,0.0513398386481,0.0110599629534,0.319445169994,0.275746404112,0.222798817122,2013-07-19 13:00:00,29.479406756,35.3950737395555
131,1.6802239664200003,0.0,0.540279123749,0.15169794256400002,0.691977066313,0.15169794256400002,0.0513398386481,0.0110599629534,0.361069091606,0.271096660471,0.277037346425,2013-07-21 11:00:00,35.5385382811,39.7260172228135
132,1.8439523198299999,0.0,0.7110348657819999,0.195042879725,0.9060777455069999,0.195042879725,0.0513398386481,0.0110599629534,0.35052710090499994,0.266529947967,0.24177372385200002,2013-07-21 12:00:00,101.095625708,105.8680069728945
